Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022]
Somalia,SOM,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,6
Somalia,SOM,Rule of Law: Estimate,RL.EST,-2.28185629844666,-2.28685545921326
Somalia,SOM,Rule of Law: Number of Sources,RL.NO.SRC,8,8
Somalia,SOM,Voice and Accountability: Estimate,VA.EST,-1.74533355236053,-1.73443591594696
Somalia,SOM,Voice and Accountability: Number of Sources,VA.NO.SRC,9,9
South Africa,ZAF,Control of Corruption: Estimate,CC.EST,-0.034114234149456,-0.319765210151672
South Africa,ZAF,Control of Corruption: Number of Sources,CC.NO.SRC,11,11
South Africa,ZAF,Control of Corruption: Percentile Rank,CC.PER.RNK,53.8095245361328,44.8113212585449
South Africa,ZAF,Government Effectiveness: Percentile Rank,GE.PER.RNK,50,48.113208770752
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.750981390476227,-0.722118079662323
South Africa,ZAF,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
South Africa,ZAF,Rule of Law: Estimate,RL.EST,0.0690798610448837,0.01973732188344
South Africa,ZAF,Rule of Law: Number of Sources,RL.NO.SRC,12,12
South Africa,ZAF,Voice and Accountability: Estimate,VA.EST,0.770391166210175,0.707014203071594
South Africa,ZAF,Voice and Accountability: Number of Sources,VA.NO.SRC,13,13
South Sudan,SSD,Control of Corruption: Estimate,CC.EST,-1.83681619167328,-1.85575520992279
South Sudan,SSD,Control of Corruption: Number of Sources,CC.NO.SRC,7,7
South Sudan,SSD,Control of Corruption: Percentile Rank,CC.PER.RNK,0,0
South Sudan,SSD,Government Effectiveness: Percentile Rank,GE.PER.RNK,0,0
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.28720140457153,-2.21005392074585
South Sudan,SSD,Regulatory Quality: Number of Sources,RQ.NO.SRC,5,5
South Sudan,SSD,Rule of Law: Estimate,RL.EST,-2.07081079483032,-2.05544900894165
South Sudan,SSD,Rule of Law: Number of Sources,RL.NO.SRC,8,8
South Sudan,SSD,Voice and Accountability: Estimate,VA.EST,-1.72273635864258,-1.69861781597137
South Sudan,SSD,Voice and Accountability: Number of Sources,VA.NO.SRC,8,8
Spain,ESP,Control of Corruption: Estimate,CC.EST,0.71550315618515,0.68531209230423
Spain,ESP,Control of Corruption: Number of Sources,CC.NO.SRC,10,10
Spain,ESP,Control of Corruption: Percentile Rank,CC.PER.RNK,75.7142868041992,75
Spain,ESP,Government Effectiveness: Percentile Rank,GE.PER.RNK,78.0952377319336,77.8301849365234
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.509131908416748,0.265326976776123
Spain,ESP,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7
Spain,ESP,Rule of Law: Estimate,RL.EST,0.843659341335297,0.79993212223053
Spain,ESP,Rule of Law: Number of Sources,RL.NO.SRC,10,10
Spain,ESP,Voice and Accountability: Estimate,VA.EST,1.00015807151794,1.01301276683807
Spain,ESP,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10
Sri Lanka,LKA,Control of Corruption: Estimate,CC.EST,-0.356352984905243,-0.383287221193314
Sri Lanka,LKA,Control of Corruption: Number of Sources,CC.NO.SRC,9,10
Sri Lanka,LKA,Control of Corruption: Percentile Rank,CC.PER.RNK,42.8571434020996,40.0943412780762
Sri Lanka,LKA,Government Effectiveness: Percentile Rank,GE.PER.RNK,49.0476188659668,35.8490562438965
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.376803755760193,-0.785569846630096
Sri Lanka,LKA,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,8
Sri Lanka,LKA,Rule of Law: Estimate,RL.EST,0.0178692117333412,-0.0569253154098988
Sri Lanka,LKA,Rule of Law: Number of Sources,RL.NO.SRC,9,10
Sri Lanka,LKA,Voice and Accountability: Estimate,VA.EST,-0.0740992426872253,-0.191544353961945
Sri Lanka,LKA,Voice and Accountability: Number of Sources,VA.NO.SRC,9,9
St. Kitts and Nevis,KNA,Control of Corruption: Estimate,CC.EST,0.406278491020203,0.3897884786129
St. Kitts and Nevis,KNA,Control of Corruption: Number of Sources,CC.NO.SRC,2,2
St. Kitts and Nevis,KNA,Control of Corruption: Percentile Rank,CC.PER.RNK,64.2857131958008,65.0943374633789
St. Kitts and Nevis,KNA,Government Effectiveness: Percentile Rank,GE.PER.RNK,65.2380981445313,64.6226425170898
St. Kitts and Nevis,KNA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.949530005455017,0.94386225938797
St. Kitts and Nevis,KNA,Regulatory Quality: Number of Sources,RQ.NO.SRC,2,2
St. Kitts and Nevis,KNA,Rule of Law: Estimate,RL.EST,0.455226689577103,0.502344727516174
St. Kitts and Nevis,KNA,Rule of Law: Number of Sources,RL.NO.SRC,2,2
St. Kitts and Nevis,KNA,Voice and Accountability: Estimate,VA.EST,0.773462951183319,0.764573812484741
St. Kitts and Nevis,KNA,Voice and Accountability: Number of Sources,VA.NO.SRC,2,2
St. Lucia,LCA,Control of Corruption: Estimate,CC.EST,0.557350099086761,0.578853130340576
St. Lucia,LCA,Control of Corruption: Number of Sources,CC.NO.SRC,3,3
St. Lucia,LCA,Control of Corruption: Percentile Rank,CC.PER.RNK,69.0476226806641,70.7547149658203
St. Lucia,LCA,Government Effectiveness: Percentile Rank,GE.PER.RNK,48.0952377319336,49.0566024780273
St. Lucia,LCA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.831884622573853,0.869225919246674
St. Lucia,LCA,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,4
St. Lucia,LCA,Rule of Law: Estimate,RL.EST,0.604782998561859,0.661592185497284
St. Lucia,LCA,Rule of Law: Number of Sources,RL.NO.SRC,4,4
St. Lucia,LCA,Voice and Accountability: Estimate,VA.EST,0.8556769490242,0.844048798084259
St. Lucia,LCA,Voice and Accountability: Number of Sources,VA.NO.SRC,2,2
St. Vincent and the Grenadines,VCT,Control of Corruption: Estimate,CC.EST,0.774260222911835,0.756104052066803
St. Vincent and the Grenadines,VCT,Control of Corruption: Number of Sources,CC.NO.SRC,3,3
St. Vincent and the Grenadines,VCT,Control of Corruption: Percentile Rank,CC.PER.RNK,77.6190490722656,77.3584899902344
St. Vincent and the Grenadines,VCT,Government Effectiveness: Percentile Rank,GE.PER.RNK,62.3809509277344,62.7358474731445
St. Vincent and the Grenadines,VCT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.04016363620758,1.04379844665527
St. Vincent and the Grenadines,VCT,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,4
St. Vincent and the Grenadines,VCT,Rule of Law: Estimate,RL.EST,0.579966902732849,0.644336640834808
St. Vincent and the Grenadines,VCT,Rule of Law: Number of Sources,RL.NO.SRC,4,4
St. Vincent and the Grenadines,VCT,Voice and Accountability: Estimate,VA.EST,0.868617177009583,0.846518158912659
St. Vincent and the Grenadines,VCT,Voice and Accountability: Number of Sources,VA.NO.SRC,2,2
Sudan,SDN,Control of Corruption: Estimate,CC.EST,-1.27922034263611,-1.39786016941071
Sudan,SDN,Control of Corruption: Number of Sources,CC.NO.SRC,12,11
Sudan,SDN,Control of Corruption: Percentile Rank,CC.PER.RNK,8.09523773193359,6.60377359390259
Sudan,SDN,Government Effectiveness: Percentile Rank,GE.PER.RNK,5.7142858505249,4.71698093414307
Sudan,SDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.98757219314575,-1.99889421463013
Sudan,SDN,Regulatory Quality: Number of Sources,RQ.NO.SRC,9,9
Sudan,SDN,Rule of Law: Estimate,RL.EST,-1.21970641613007,-1.26452505588531
Sudan,SDN,Rule of Law: Number of Sources,RL.NO.SRC,12,12
Sudan,SDN,Voice and Accountability: Estimate,VA.EST,-1.4574955701828,-1.50051319599152
Sudan,SDN,Voice and Accountability: Number of Sources,VA.NO.SRC,12,12
Suriname,SUR,Control of Corruption: Estimate,CC.EST,-0.418640315532684,-0.405177503824234
Suriname,SUR,Control of Corruption: Number of Sources,CC.NO.SRC,5,5
Suriname,SUR,Control of Corruption: Percentile Rank,CC.PER.RNK,39.0476188659668,39.1509437561035
Suriname,SUR,Government Effectiveness: Percentile Rank,GE.PER.RNK,26.6666660308838,15.0943393707275
Suriname,SUR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.348301738500595,0.39629203081131
Suriname,SUR,Regulatory Quality: Number of Sources,RQ.NO.SRC,5,5
Suriname,SUR,Rule of Law: Estimate,RL.EST,-0.125704720616341,-0.127625867724419
Suriname,SUR,Rule of Law: Number of Sources,RL.NO.SRC,6,6
Suriname,SUR,Voice and Accountability: Estimate,VA.EST,0.370178371667862,0.36726301908493
Suriname,SUR,Voice and Accountability: Number of Sources,VA.NO.SRC,6,6
Sweden,SWE,Control of Corruption: Estimate,CC.EST,2.09889101982117,2.06165814399719
Sweden,SWE,Control of Corruption: Number of Sources,CC.NO.SRC,10,10
Sweden,SWE,Control of Corruption: Percentile Rank,CC.PER.RNK,97.6190490722656,97.6415100097656
Sweden,SWE,Government Effectiveness: Percentile Rank,GE.PER.RNK,95.2380981445313,94.8113174438477
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.01436281204224,0.902623057365417
Sweden,SWE,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7
Sweden,SWE,Rule of Law: Estimate,RL.EST,1.70026206970215,1.69006848335266
Sweden,SWE,Rule of Law: Number of Sources,RL.NO.SRC,10,10
Sweden,SWE,Voice and Accountability: Estimate,VA.EST,1.49325942993164,1.52103972434998
Sweden,SWE,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10
Switzerland,CHE,Control of Corruption: Estimate,CC.EST,1.95900893211365,2.0093138217926
Switzerland,CHE,Control of Corruption: Number of Sources,CC.NO.SRC,7,7
Switzerland,CHE,Control of Corruption: Percentile Rank,CC.PER.RNK,96.6666641235352,97.1698150634766
Switzerland,CHE,Government Effectiveness: Percentile Rank,GE.PER.RNK,99.0476226806641,99.5283050537109
Switzerland,CHE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.11522209644318,1.16113972663879
Switzerland,CHE,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,6
Switzerland,CHE,Rule of Law: Estimate,RL.EST,1.76821339130402,1.75180673599243
Switzerland,CHE,Rule of Law: Number of Sources,RL.NO.SRC,8,8
Switzerland,CHE,Voice and Accountability: Estimate,VA.EST,1.54160118103027,1.61555957794189
Switzerland,CHE,Voice and Accountability: Number of Sources,VA.NO.SRC,7,7
Syrian Arab Republic,SYR,Control of Corruption: Estimate,CC.EST,-1.7984002828598,-1.77599906921387
Syrian Arab Republic,SYR,Control of Corruption: Number of Sources,CC.NO.SRC,6,6
Syrian Arab Republic,SYR,Control of Corruption: Percentile Rank,CC.PER.RNK,0.476190477609634,0.943396210670471
Syrian Arab Republic,SYR,Government Effectiveness: Percentile Rank,GE.PER.RNK,2.85714292526245,2.8301887512207
Syrian Arab Republic,SYR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.65949296951294,-2.79725193977356
Syrian Arab Republic,SYR,Regulatory Quality: Number of Sources,RQ.NO.SRC,5,5
Syrian Arab Republic,SYR,Rule of Law: Estimate,RL.EST,-2.08200311660767,-2.06944227218628
Syrian Arab Republic,SYR,Rule of Law: Number of Sources,RL.NO.SRC,7,7
Syrian Arab Republic,SYR,Voice and Accountability: Estimate,VA.EST,-1.91193699836731,-1.89377081394196
Syrian Arab Republic,SYR,Voice and Accountability: Number of Sources,VA.NO.SRC,7,7
"Taiwan, China",TWN,Control of Corruption: Estimate,CC.EST,1.1784256696701,1.14813935756683
"Taiwan, China",TWN,Control of Corruption: Number of Sources,CC.NO.SRC,10,10
"Taiwan, China",TWN,Control of Corruption: Percentile Rank,CC.PER.RNK,84.2857131958008,83.0188674926758
"Taiwan, China",TWN,Government Effectiveness: Percentile Rank,GE.PER.RNK,90.9523773193359,90.5660400390625
"Taiwan, China",TWN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.766792595386505,0.754162132740021
"Taiwan, China",TWN,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7
"Taiwan, China",TWN,Rule of Law: Estimate,RL.EST,1.25627076625824,1.25827848911285
"Taiwan, China",TWN,Rule of Law: Number of Sources,RL.NO.SRC,9,9
"Taiwan, China",TWN,Voice and Accountability: Estimate,VA.EST,1.09243762493134,1.0753960609436
"Taiwan, China",TWN,Voice and Accountability: Number of Sources,VA.NO.SRC,9,9
Tajikistan,TJK,Control of Corruption: Estimate,CC.EST,-1.35408008098602,-1.43415355682373
Tajikistan,TJK,Control of Corruption: Number of Sources,CC.NO.SRC,9,8
Tajikistan,TJK,Control of Corruption: Percentile Rank,CC.PER.RNK,6.66666650772095,6.13207530975342
Tajikistan,TJK,Government Effectiveness: Percentile Rank,GE.PER.RNK,29.5238094329834,23.5849056243896
Tajikistan,TJK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.676817953586578,-0.694840013980865
Tajikistan,TJK,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,7
Tajikistan,TJK,Rule of Law: Estimate,RL.EST,-1.20692694187164,-1.25580060482025
Tajikistan,TJK,Rule of Law: Number of Sources,RL.NO.SRC,11,10
Tajikistan,TJK,Voice and Accountability: Estimate,VA.EST,-1.70155775547028,-1.67276620864868
Tajikistan,TJK,Voice and Accountability: Number of Sources,VA.NO.SRC,7,8
Tanzania,TZA,Control of Corruption: Estimate,CC.EST,-0.39690038561821,-0.341099858283997
Tanzania,TZA,Control of Corruption: Number of Sources,CC.NO.SRC,13,13
Tanzania,TZA,Control of Corruption: Percentile Rank,CC.PER.RNK,40,43.3962249755859
Tanzania,TZA,Government Effectiveness: Percentile Rank,GE.PER.RNK,30,34.4339637756348
Tanzania,TZA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.335592776536942,-0.265859961509705
Tanzania,TZA,Regulatory Quality: Number of Sources,RQ.NO.SRC,10,10
Tanzania,TZA,Rule of Law: Estimate,RL.EST,-0.556608736515045,-0.443158507347107
Tanzania,TZA,Rule of Law: Number of Sources,RL.NO.SRC,14,14
Tanzania,TZA,Voice and Accountability: Estimate,VA.EST,-0.71796065568924,-0.65902853012085
Tanzania,TZA,Voice and Accountability: Number of Sources,VA.NO.SRC,13,13
Thailand,THA,Control of Corruption: Estimate,CC.EST,-0.478348255157471,-0.452194035053253
Thailand,THA,Control of Corruption: Number of Sources,CC.NO.SRC,11,11
Thailand,THA,Control of Corruption: Percentile Rank,CC.PER.RNK,34.761905670166,35.8490562438965
Thailand,THA,Government Effectiveness: Percentile Rank,GE.PER.RNK,59.0476188659668,58.0188674926758
Thailand,THA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.568726181983948,-0.383099317550659
Thailand,THA,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
Thailand,THA,Rule of Law: Estimate,RL.EST,0.0948904007673264,0.067307785153389
Thailand,THA,Rule of Law: Number of Sources,RL.NO.SRC,10,10
Thailand,THA,Voice and Accountability: Estimate,VA.EST,-0.789982855319977,-0.622607707977295
Thailand,THA,Voice and Accountability: Number of Sources,VA.NO.SRC,11,11
Timor-Leste,TLS,Control of Corruption: Estimate,CC.EST,-0.0724384933710098,-0.265985161066055
Timor-Leste,TLS,Control of Corruption: Number of Sources,CC.NO.SRC,6,6
Timor-Leste,TLS,Control of Corruption: Percentile Rank,CC.PER.RNK,50.9523811340332,46.698112487793
Timor-Leste,TLS,Government Effectiveness: Percentile Rank,GE.PER.RNK,24.761905670166,22.6415100097656
Timor-Leste,TLS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.192315369844437,0.27340030670166
Timor-Leste,TLS,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,6
Timor-Leste,TLS,Rule of Law: Estimate,RL.EST,-1.02632677555084,-0.883395969867706
Timor-Leste,TLS,Rule of Law: Number of Sources,RL.NO.SRC,7,7
Timor-Leste,TLS,Voice and Accountability: Estimate,VA.EST,0.451938301324844,0.487551420927048
Timor-Leste,TLS,Voice and Accountability: Number of Sources,VA.NO.SRC,6,6
Togo,TGO,Control of Corruption: Estimate,CC.EST,-0.69167947769165,-0.64967155456543
Togo,TGO,Control of Corruption: Number of Sources,CC.NO.SRC,12,12
Togo,TGO,Control of Corruption: Percentile Rank,CC.PER.RNK,27.619047164917,27.3584899902344
Togo,TGO,Government Effectiveness: Percentile Rank,GE.PER.RNK,26.1904754638672,28.301887512207
Togo,TGO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.695711433887482,-0.711050152778625
Togo,TGO,Regulatory Quality: Number of Sources,RQ.NO.SRC,9,9
Togo,TGO,Rule of Law: Estimate,RL.EST,-0.586597383022308,-0.55883401632309
Togo,TGO,Rule of Law: Number of Sources,RL.NO.SRC,13,13
Togo,TGO,Voice and Accountability: Estimate,VA.EST,-0.796347439289093,-0.762097477912903
Togo,TGO,Voice and Accountability: Number of Sources,VA.NO.SRC,13,13
Tonga,TON,Control of Corruption: Estimate,CC.EST,-0.428654044866562,-0.420627415180206
Tonga,TON,Control of Corruption: Number of Sources,CC.NO.SRC,4,4
Tonga,TON,Control of Corruption: Percentile Rank,CC.PER.RNK,37.1428565979004,38.2075462341309
Tonga,TON,Government Effectiveness: Percentile Rank,GE.PER.RNK,62.8571434020996,45.2830200195313
Tonga,TON,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.0789657831192,1.11424672603607
Tonga,TON,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,4
Tonga,TON,Rule of Law: Estimate,RL.EST,0.429098635911942,0.594402670860291
Tonga,TON,Rule of Law: Number of Sources,RL.NO.SRC,4,4
Tonga,TON,Voice and Accountability: Estimate,VA.EST,0.783069550991058,0.839519560337067
Tonga,TON,Voice and Accountability: Number of Sources,VA.NO.SRC,3,3
Trinidad and Tobago,TTO,Control of Corruption: Estimate,CC.EST,-0.299970984458923,-0.37968635559082
Trinidad and Tobago,TTO,Control of Corruption: Number of Sources,CC.NO.SRC,8,7
Trinidad and Tobago,TTO,Control of Corruption: Percentile Rank,CC.PER.RNK,46.1904754638672,40.5660362243652
Trinidad and Tobago,TTO,Government Effectiveness: Percentile Rank,GE.PER.RNK,57.6190490722656,52.3584899902344
Trinidad and Tobago,TTO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.239029332995415,0.357974648475647
Trinidad and Tobago,TTO,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7
Trinidad and Tobago,TTO,Rule of Law: Estimate,RL.EST,-0.157717898488045,-0.167874693870544
Trinidad and Tobago,TTO,Rule of Law: Number of Sources,RL.NO.SRC,8,8
Trinidad and Tobago,TTO,Voice and Accountability: Estimate,VA.EST,0.664211511611938,0.646616280078888
Trinidad and Tobago,TTO,Voice and Accountability: Number of Sources,VA.NO.SRC,8,8
Tunisia,TUN,Control of Corruption: Estimate,CC.EST,-0.263698995113373,-0.251350313425064
Tunisia,TUN,Control of Corruption: Number of Sources,CC.NO.SRC,12,11
Tunisia,TUN,Control of Corruption: Percentile Rank,CC.PER.RNK,46.6666679382324,47.6415100097656
Tunisia,TUN,Government Effectiveness: Percentile Rank,GE.PER.RNK,43.8095245361328,41.5094337463379
Tunisia,TUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.756551444530487,-0.596295177936554
Tunisia,TUN,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
Tunisia,TUN,Rule of Law: Estimate,RL.EST,0.0657181367278099,-0.0853122770786285
Tunisia,TUN,Rule of Law: Number of Sources,RL.NO.SRC,12,12
Tunisia,TUN,Voice and Accountability: Estimate,VA.EST,0.186393916606903,-0.183771133422852
Tunisia,TUN,Voice and Accountability: Number of Sources,VA.NO.SRC,13,13
Turkiye,TUR,Control of Corruption: Estimate,CC.EST,-0.407550573348999,-0.467645317316055
Turkiye,TUR,Control of Corruption: Number of Sources,CC.NO.SRC,9,9
Turkiye,TUR,Control of Corruption: Percentile Rank,CC.PER.RNK,39.523811340332,34.9056587219238
Turkiye,TUR,Government Effectiveness: Percentile Rank,GE.PER.RNK,48.5714302062988,43.8679237365723
Turkiye,TUR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.1367609500885,-1.03986501693726
Turkiye,TUR,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
Turkiye,TUR,Rule of Law: Estimate,RL.EST,-0.432599365711212,-0.458115965127945
Turkiye,TUR,Rule of Law: Number of Sources,RL.NO.SRC,10,10
Turkiye,TUR,Voice and Accountability: Estimate,VA.EST,-0.859696805477142,-0.9266077876091
Turkiye,TUR,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10
Turkmenistan,TKM,Control of Corruption: Estimate,CC.EST,-1.43906712532043,-1.43677389621735
Turkmenistan,TKM,Control of Corruption: Number of Sources,CC.NO.SRC,5,5
Turkmenistan,TKM,Control of Corruption: Percentile Rank,CC.PER.RNK,5.7142858505249,5.66037750244141
Turkmenistan,TKM,Government Effectiveness: Percentile Rank,GE.PER.RNK,14.2857141494751,12.2641506195068
Turkmenistan,TKM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.332011014223099,-0.100280806422234
Turkmenistan,TKM,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,4
Turkmenistan,TKM,Rule of Law: Estimate,RL.EST,-1.4585075378418,-1.49223685264587
Turkmenistan,TKM,Rule of Law: Number of Sources,RL.NO.SRC,7,6
Turkmenistan,TKM,Voice and Accountability: Estimate,VA.EST,-1.90999531745911,-1.9442834854126
Turkmenistan,TKM,Voice and Accountability: Number of Sources,VA.NO.SRC,5,6
Tuvalu,TUV,Control of Corruption: Estimate,CC.EST,0.660916447639465,0.651753723621368
Tuvalu,TUV,Control of Corruption: Number of Sources,CC.NO.SRC,3,3
Tuvalu,TUV,Control of Corruption: Percentile Rank,CC.PER.RNK,73.8095245361328,73.5849075317383
Tuvalu,TUV,Government Effectiveness: Percentile Rank,GE.PER.RNK,36.6666679382324,39.6226425170898
Tuvalu,TUV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.26768326759338,1.18453228473663
Tuvalu,TUV,Regulatory Quality: Number of Sources,RQ.NO.SRC,3,3
Tuvalu,TUV,Rule of Law: Estimate,RL.EST,0.722857356071472,0.812607884407043
Tuvalu,TUV,Rule of Law: Number of Sources,RL.NO.SRC,3,3
Tuvalu,TUV,Voice and Accountability: Estimate,VA.EST,1.19062948226929,1.21925568580627
Tuvalu,TUV,Voice and Accountability: Number of Sources,VA.NO.SRC,2,2
Uganda,UGA,Control of Corruption: Estimate,CC.EST,-1.03053748607635,-1.04179608821869
Uganda,UGA,Control of Corruption: Number of Sources,CC.NO.SRC,12,12
Uganda,UGA,Control of Corruption: Percentile Rank,CC.PER.RNK,16.1904754638672,16.5094337463379
Uganda,UGA,Government Effectiveness: Percentile Rank,GE.PER.RNK,31.4285717010498,31.1320762634277
Uganda,UGA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.937743246555328,-0.807034194469452
Uganda,UGA,Regulatory Quality: Number of Sources,RQ.NO.SRC,9,9
Uganda,UGA,Rule of Law: Estimate,RL.EST,-0.367464244365692,-0.383247643709183
Uganda,UGA,Rule of Law: Number of Sources,RL.NO.SRC,13,13
Uganda,UGA,Voice and Accountability: Estimate,VA.EST,-0.82360178232193,-0.804154872894287
Uganda,UGA,Voice and Accountability: Number of Sources,VA.NO.SRC,13,13
Ukraine,UKR,Control of Corruption: Estimate,CC.EST,-0.786468088626862,-0.633566200733185
Ukraine,UKR,Control of Corruption: Number of Sources,CC.NO.SRC,9,9
Ukraine,UKR,Control of Corruption: Percentile Rank,CC.PER.RNK,24.2857151031494,29.2452831268311
Ukraine,UKR,Government Effectiveness: Percentile Rank,GE.PER.RNK,35.238094329834,33.0188674926758
Ukraine,UKR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.12695300579071,-1.99760496616364
Ukraine,UKR,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,6
Ukraine,UKR,Rule of Law: Estimate,RL.EST,-0.6813605427742,-0.918780207633972
Ukraine,UKR,Rule of Law: Number of Sources,RL.NO.SRC,10,10
Ukraine,UKR,Voice and Accountability: Estimate,VA.EST,0.0710949152708054,-0.0248077064752579
Ukraine,UKR,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10
United Arab Emirates,ARE,Control of Corruption: Estimate,CC.EST,1.15014326572418,1.15533649921417
United Arab Emirates,ARE,Control of Corruption: Number of Sources,CC.NO.SRC,8,8
United Arab Emirates,ARE,Control of Corruption: Percentile Rank,CC.PER.RNK,83.3333358764648,83.4905624389648
United Arab Emirates,ARE,Government Effectiveness: Percentile Rank,GE.PER.RNK,89.523811340332,88.6792449951172
United Arab Emirates,ARE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.597461223602295,0.700785338878632
United Arab Emirates,ARE,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
United Arab Emirates,ARE,Rule of Law: Estimate,RL.EST,0.799450576305389,0.836642742156982
United Arab Emirates,ARE,Rule of Law: Number of Sources,RL.NO.SRC,10,10
United Arab Emirates,ARE,Voice and Accountability: Estimate,VA.EST,-1.19166457653046,-1.12725257873535
United Arab Emirates,ARE,Voice and Accountability: Number of Sources,VA.NO.SRC,8,8
United Kingdom,GBR,Control of Corruption: Estimate,CC.EST,1.64092922210693,1.62015616893768
United Kingdom,GBR,Control of Corruption: Number of Sources,CC.NO.SRC,8,8
United Kingdom,GBR,Control of Corruption: Percentile Rank,CC.PER.RNK,93.3333358764648,92.9245300292969
United Kingdom,GBR,Government Effectiveness: Percentile Rank,GE.PER.RNK,86.1904754638672,85.8490600585938
United Kingdom,GBR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.4898921251297,0.503939092159271
United Kingdom,GBR,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7
United Kingdom,GBR,Rule of Law: Estimate,RL.EST,1.3965802192688,1.41549122333527
United Kingdom,GBR,Rule of Law: Number of Sources,RL.NO.SRC,9,9
United Kingdom,GBR,Voice and Accountability: Estimate,VA.EST,1.26468479633331,1.23219263553619
United Kingdom,GBR,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10
United States,USA,Control of Corruption: Estimate,CC.EST,1.01972794532776,1.10425877571106
United States,USA,Control of Corruption: Number of Sources,CC.NO.SRC,10,10
United States,USA,Control of Corruption: Percentile Rank,CC.PER.RNK,82.8571395874023,82.5471725463867
United States,USA,Government Effectiveness: Percentile Rank,GE.PER.RNK,87.6190490722656,86.7924499511719
United States,USA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0148778762668371,-0.0360050275921822
United States,USA,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7
United States,USA,Rule of Law: Estimate,RL.EST,1.3906421661377,1.37168848514557
United States,USA,Rule of Law: Number of Sources,RL.NO.SRC,10,10
United States,USA,Voice and Accountability: Estimate,VA.EST,0.878146708011627,0.84512186050415
United States,USA,Voice and Accountability: Number of Sources,VA.NO.SRC,11,11
Uruguay,URY,Control of Corruption: Estimate,CC.EST,1.5862535238266,1.61052799224854
Uruguay,URY,Control of Corruption: Number of Sources,CC.NO.SRC,10,10
Uruguay,URY,Control of Corruption: Percentile Rank,CC.PER.RNK,91.4285736083984,91.9811325073242
Uruguay,URY,Government Effectiveness: Percentile Rank,GE.PER.RNK,75.2380981445313,77.3584899902344
Uruguay,URY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.04582393169403,1.09546458721161
